Airport ID,Latitude,Longitude
N/A,0,0
CBO,0,0
DVO,0,0
BXU,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CGY,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
COC,-31.297,-57.996
GHU,-33.006,-58.613
N/A,-35.348,-57.294
N/A,-34.546,-60.931
N/A,0,0
PRA,-31.795,-60.48
ROS,-32.903,-60.784
N/A,0,0
SFN,-31.712,-60.812
EZE,0,0
AEP,-34.559,-58.416
N/A,-31.007,-64.532
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
COR,-31.324,-64.208
N/A,0,0
N/A,0,0
N/A,-30.345,-66.294
N/A,0,0
N/A,-34.501,-58.604
N/A,-34.453,-58.589
N/A,0,0
N/A,-34.561,-58.789
LPG,-34.972,-57.894
N/A,-34.676,-58.642
N/A,-34.61,-58.613
N/A,0,0
N/A,0,0
N/A,-34.731,-58.599
N/A,0,0
N/A,0,0
N/A,-37.444,-70.222
N/A,-39.001,-67.62
N/A,0,0
N/A,0,0
MDZ,-32.832,-68.793
N/A,0,0
N/A,0,0
N/A,0,0
LGS,-35.484,-69.582
N/A,-32.866,-68.872
AFA,-34.588,-68.403
N/A,0,0
N/A,0,0
CTC,-28.596,-65.752
SDE,-27.766,-64.31
N/A,0,0
N/A,-28.038,-67.58
IRJ,-29.381,-66.796
N/A,0,0
N/A,-29.224,-67.439
TUC,-26.841,-65.105
UAQ,-31.571,-68.418
N/A,0,0
RCU,-33.086,-64.261
VDR,-31.941,-65.142
N/A,0,0
N/A,-34.135,-63.362
N/A,-32.684,-62.158
N/A,-33.73,-65.387
LUQ,-33.273,-66.356
N/A,0,0
CNQ,-27.445,-58.762
RES,-27.45,-59.056
FMA,-26.212,-58.228
IGR,-25.738,-54.473
AOL,-29.689,-57.152
N/A,-30.272,-57.64
N/A,0,0
PSS,-27.386,-55.971
N/A,-26.756,-60.493
SLA,-24.856,-65.486
JUJ,-24.393,-65.098
ORA,-23.153,-64.329
N/A,-22.162,-65.57
N/A,0,0
N/A,-22.62,-63.794
N/A,0,0
N/A,0,0
N/A,-29.106,-59.219
N/A,0,0
N/A,-24.721,-60.549
N/A,-29.223,-58.088
N/A,-27.518,-55.124
N/A,-29.21,-59.691
N/A,-29.771,-57.979
N/A,0,0
EHL,-41.943,-71.532
CRD,-45.785,-67.466
EMX,-42.031,-71.17
EQS,-42.908,-71.139
N/A,-46.538,-68.966
N/A,0,0
OES,0,0
N/A,0,0
N/A,0,0
ARR,0,0
SGV,0,0
REL,-43.21,-65.27
VDM,-40.869,-63
PMY,-42.759,-65.102
ING,-50.335,-72.248
N/A,-64.238,-56.631
PUD,-47.735,-65.904
RGA,-53.777,-67.749
RGL,-51.609,-69.313
USH,-54.843,-68.296
ULA,-49.307,-67.802
ROY,0,0
PMQ,0,0
GGS,0,0
JSM,-44.048,-70.459
RYO,-51.606,-72.217
RZA,-50.016,-68.579
N/A,0,0
BHI,-38.725,-62.169
N/A,-37.446,-61.889
N/A,-36.32,-57.722
N/A,0,0
N/A,-36.891,-60.216
N/A,-35.696,-63.758
N/A,-38.387,-60.329
N/A,-36.187,-61.076
N/A,0,0
N/A,0,0
N/A,-36.542,-56.722
MDQ,-37.934,-57.573
NQN,-38.949,-68.156
N/A,-38.489,-58.816
N/A,-35.846,-61.858
N/A,0,0
RSA,-36.588,-64.275
BRC,-41.151,-71.157
TDL,-37.237,-59.228
N/A,0,0
VLG,-37.235,-57.029
N/A,-38.939,-69.264
CPC,-40.075,-71.137
CDJ,-8.348,-49.301
N/A,-22.875,-43.384
N/A,2.077,-50.862
AQA,-21.812,-48.133
AJU,-10.984,-37.07
N/A,-22.638,-50.456
AFL,-9.866,-56.106
ARU,-21.141,-50.425
N/A,-22.526,-52.972
BEL,-1.379,-48.476
BGX,-31.39,-54.112
PLU,-19.852,-43.95
BFH,-25.405,-49.232
N/A,-21.267,-43.761
BSB,-15.862,-47.913
BAU,-22.345,-49.054
BVB,2.846,-60.69
N/A,-15.861,-52.389
CAC,-25,-53.501
N/A,-9.334,-54.965
CNF,-19.634,-43.969
CGR,-20.469,-54.672
XAP,-27.134,-52.656
CLN,-7.32,-47.459
N/A,0,0
N/A,-28.726,-49.425
N/A,-29.946,-51.144
CAW,-21.698,-41.302
CMG,-19.012,-57.673
CWB,-25.528,-49.176
CRQ,-17.652,-39.253
CXJ,-29.197,-51.188
CGB,-15.653,-56.117
CZS,-7.6,-72.769
PPB,-22.175,-51.424
MAO,-3.039,-60.05
N/A,-6.233,-57.777
N/A,0,0
N/A,-22.813,-42.093
N/A,0,0
FRC,-20.592,-47.383
IGU,-25.596,-54.487
FLN,-27.672,-48.548
FEN,-3.855,-32.423
N/A,-20.278,-49.187
N/A,-20.703,-46.335
FOR,-3.776,-38.532
N/A,0,0
GIG,-22.809,-43.244
N/A,-10.786,-65.285
GYN,-16.631,-49.222
N/A,0,0
GRU,-23.432,-46.469
N/A,-25.184,-50.144
N/A,-22.791,-45.205
ATM,-3.254,-52.254
N/A,-3.127,-58.481
N/A,-4.242,-56.001
IOS,-14.816,-39.033
IPN,-19.471,-42.488
N/A,-18.444,-49.213
IMP,-5.531,-47.46
RIJ,0,0
N/A,-1.414,-48.461
JDF,-21.791,-43.387
JPA,-7.27,-35.896
N/A,0,0
JOI,-26.225,-48.797
CPV,0,0
VCP,-23.008,-47.134
N/A,-27.782,-50.281
LIP,-21.664,-49.73
LDB,-23.334,-51.13
LAZ,-13.262,-43.408
N/A,-19.661,-43.896
MAB,-5.368,-49.138
N/A,-0.89,-52.602
MGF,-23.44,-51.907
MOC,-16.707,-43.819
N/A,-22.197,-49.926
N/A,-3.146,-59.986
MCZ,-9.51,-35.793
MCP,0.051,-51.072
N/A,0,0
N/A,-5.202,-37.364
N/A,-23.509,-46.638
N/A,-5.811,-61.279
NVT,-26.88,-48.651
GEL,-28.282,-54.169
NAT,-5.911,-35.248
N/A,3.855,-51.797
OUS,0,0
POA,-29.994,-51.171
N/A,-2.894,-41.732
POO,-21.843,-46.568
PFB,-28.244,-52.326
N/A,0,0
N/A,0,0
PET,-31.718,-52.328
PNZ,-9.364,-40.564
PNB,-10.719,-48.4
PMG,-22.549,-55.703
N/A,0,0
PVH,-8.709,-63.902
N/A,0,0
N/A,-14.862,-40.863
RBR,-9.869,-67.894
REC,-8.126,-34.923
RIG,-32.083,-52.166
SDU,-22.91,-43.163
RAO,-21.134,-47.774
N/A,0,0
N/A,0,0
STU,-22.932,-43.719
IGU,0,0
SJK,-23.229,-45.861
SLZ,-2.589,-44.236
STM,-29.711,-53.688
CGH,-23.627,-46.655
SJP,-20.816,-49.406
SSZ,-23.925,-46.288
SSA,-12.911,-38.331
N/A,0,0
N/A,-1.489,-56.397
THE,-5.06,-42.823
TFF,-3.383,-64.724
N/A,-8.155,-70.783
N/A,-24.317,-50.651
N/A,2.223,-55.946
TBT,-4.256,-69.936
TUR,-3.785,-49.719
N/A,-0.148,-66.986
PAV,-9.401,-38.251
URG,-29.782,-57.038
UDI,-18.883,-48.226
N/A,-20.777,-51.565
UBA,-19.765,-47.965
VAG,-21.59,-45.473
BVH,-12.694,-60.098
VIX,-20.256,-40.289
BPG,0,0
N/A,0.607,-69.186
QPS,-21.985,-47.338
ZUD,-41.906,-73.797
WAP,-43.615,-71.807
ARI,-18.348,-70.339
BBA,-45.916,-71.689
N/A,-33.562,-70.688
CCH,-46.582,-71.698
CJC,-22.499,-68.904
N/A,-36.583,-72.032
PUQ,-53.003,-70.855
GXQ,-45.594,-72.106
IQQ,-20.535,-70.181
SCL,-33.393,-70.786
ANF,-23.444,-70.445
N/A,-53.254,-70.319
N/A,0,0
LSQ,-37.402,-72.426
N/A,-54.931,-67.626
CPO,-27.296,-70.414
N/A,-34.967,-71.217
CCP,-36.773,-73.063
IPC,-27.165,-109.422
ZOS,-40.611,-73.06
N/A,-28.598,-70.759
N/A,0,0
N/A,0,0
N/A,-34.174,-70.776
N/A,-62.191,-58.987
LSC,-29.916,-71.191
N/A,-33.657,-71.616
N/A,0,0
N/A,-42.491,-73.774
N/A,-33.456,-70.547
ZCO,-38.769,-72.636
PMC,-41.439,-73.094
ULC,-33.493,-70.698
WCH,-42.933,-72.699
ZAL,-39.65,-73.086
N/A,0,0
N/A,0,0
ATF,-1.212,-78.574
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-1.706,-79.379
N/A,0,0
OCC,-0.463,-76.986
N/A,0,0
N/A,0,0
N/A,0,0
CUE,-2.889,-78.984
N/A,0,0
N/A,0,0
N/A,0,0
ESM,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GPS,-0.454,-90.266
GYE,-2.158,-79.884
N/A,-3.423,-78.573
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0.338,-78.136
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LGQ,0.092,-76.869
N/A,0,0
N/A,0,0
N/A,-1.704,-79.552
N/A,-1.501,-79.481
N/A,0,0
LOH,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-0.907,-78.616
N/A,0,0
N/A,0,0
N/A,-4.38,-79.941
XMS,-2.299,-78.121
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MCH,-3.269,-79.962
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-2.067,-76.975
N/A,0,0
N/A,0,0
N/A,0,0
MEC,-0.946,-80.678
N/A,-2.851,-79.804
N/A,-1.74,-79.622
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0.073,-80.052
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PVO,-1.041,-80.472
N/A,0,0
N/A,0,0
UIO,-0.141,-78.488
N/A,0,0
N/A,-1.654,-78.656
N/A,0,0
N/A,-3.435,-79.978
N/A,0,0
N/A,0,0
N/A,0,0
SNC,-2.205,-80.989
N/A,0,0
N/A,-0.248,-79.214
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-0.91,-89.616
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-2.261,-79.689
N/A,0,0
N/A,-0.987,-77.819
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TPC,-0.123,-76.337
N/A,0,0
TUA,0.809,-77.708
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-51.686,-57.777
ASU,-25.24,-57.519
N/A,-27.371,-56.854
N/A,-23.442,-57.427
N/A,0,0
N/A,-22.36,-60.054
N/A,0,0
N/A,-25.407,-54.619
N/A,0,0
N/A,-22.045,-60.622
N/A,0,0
N/A,0,0
N/A,-26.881,-58.318
N/A,0,0
N/A,0,0
AXM,4.454,-75.765
PUU,0.505,-76.501
N/A,9.045,-73.975
BGA,7.126,-73.185
BOG,4.701,-74.147
BAQ,10.889,-74.781
BSC,6.203,-77.394
BUN,3.819,-76.99
CUC,7.928,-72.511
COG,5.072,-76.676
CTG,10.442,-75.513
CLO,3.543,-76.381
TCO,1.814,-78.749
CZU,9.332,-75.286
EJA,7.024,-73.807
FLA,1.59,-75.564
N/A,0,0
N/A,4.276,-74.797
N/A,4.758,-75.956
GPI,2.57,-77.898
N/A,4.812,-74.065
IBE,4.421,-75.133
IPI,0.862,-77.672
N/A,7.812,-76.716
N/A,11.232,-72.49
LET,-4.193,-69.943
EOH,6.22,-75.591
MGN,9.283,-74.839
MTR,8.824,-75.826
MVP,1.254,-70.234
MZL,5.03,-75.465
NVA,2.95,-75.294
OCV,8.315,-73.358
OTU,7.01,-74.715
N/A,12.221,-71.985
PCR,6.184,-67.493
PEI,4.813,-75.739
N/A,1.858,-76.086
PPN,2.454,-76.61
PSO,1.396,-77.291
PVA,13.357,-81.358
N/A,5.213,-74.884
MDE,6.164,-75.423
RCH,11.526,-72.926
RVE,6.958,-71.855
SJE,2.579,-72.639
SMR,11.119,-74.231
ADZ,12.583,-81.711
SVI,2.152,-74.766
TDA,5.43,-71.658
TME,6.451,-71.76
TRB,8.074,-76.741
AUC,7.069,-70.737
UIB,5.691,-76.641
ULQ,4.088,-76.235
VUP,10.435,-73.249
VVC,4.168,-73.614
N/A,5.319,-72.384
N/A,0,0
N/A,0,0
N/A,0,0
APB,-14.739,-68.411
N/A,0,0
N/A,-15.719,-63.092
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
BJO,-22.769,-64.315
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CAM,-20.007,-63.527
CBB,-17.421,-66.177
N/A,0,0
N/A,0,0
N/A,-16.99,-65.141
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-17.594,-69.434
CIJ,-11.04,-68.783
CEP,-16.143,-62.026
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SRZ,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GYA,-10.822,-65.346
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SJB,-13.053,-64.662
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LPB,-16.513,-68.192
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
MGD,-13.254,-64.063
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-17.963,-67.076
N/A,0,0
N/A,0,0
POI,-19.543,-65.724
N/A,0,0
N/A,0,0
PSZ,-18.975,-57.821
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-13.264,-64.605
N/A,-18.328,-59.766
N/A,0,0
N/A,0,0
RIB,-11.01,-66.073
N/A,0,0
RBQ,-14.428,-67.501
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-14.306,-67.354
N/A,-13.762,-65.435
SRJ,-14.857,-66.737
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-16.384,-60.963
N/A,0,0
N/A,0,0
N/A,-14.966,-65.634
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
SRE,-19.007,-65.289
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-16.339,-58.402
TJA,-21.556,-64.701
N/A,0,0
TDD,-14.819,-64.918
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
VVI,-17.645,-63.135
N/A,0,0
N/A,0,0
BYC,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PBM,5.453,-55.188
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ORG,5.811,-55.191
CAY,4.82,-52.36
N/A,0,0
N/A,3.897,-51.804
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-4.607,-77.941
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-2.795,-76.466
N/A,0,0
N/A,-10.729,-73.766
N/A,0,0
N/A,-6.019,-76.988
N/A,-3.917,-70.508
N/A,0,0
N/A,-11.411,-69.489
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PCL,-8.378,-74.574
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CHM,-9.151,-78.524
N/A,-9.768,-70.706
N/A,-17.179,-70.931
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TGI,-9.29,-76.006
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CIX,-6.787,-79.828
N/A,0,0
AYP,-13.155,-74.204
N/A,0,0
N/A,0,0
N/A,0,0
ANS,-13.706,-73.35
ATA,-9.347,-77.598
N/A,0,0
N/A,0,0
LIM,-12.022,-77.114
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CJA,0,0
JJI,-7.169,-76.728
N/A,-11.783,-75.473
JUL,-15.467,-70.158
N/A,-15.357,-75.136
N/A,-7.136,-78.49
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-17.695,-71.344
N/A,-12.161,-76.999
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TBP,-3.552,-80.381
N/A,0,0
YMS,-5.894,-76.118
N/A,0,0
N/A,0,0
N/A,-9.878,-76.204
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,-11.929,-77.061
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
CHH,-6.202,-77.856
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
IQT,-3.785,-73.309
AQP,-16.341,-71.583
N/A,0,0
N/A,0,0
N/A,-11.129,-75.35
N/A,0,0
TRU,-8.085,-79.109
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PIO,-13.745,-76.22
N/A,0,0
N/A,0,0
N/A,0,0
TPP,-6.509,-76.373
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
TCQ,-18.053,-70.276
N/A,-4.55,-81.224
N/A,0,0
N/A,0,0
N/A,0,0
PEM,-12.614,-69.229
N/A,0,0
N/A,0,0
PIU,-5.206,-80.616
N/A,0,0
N/A,0,0
N/A,0,0
TYL,-4.576,-81.254
N/A,0,0
N/A,-14.854,-74.961
N/A,0,0
N/A,0,0
CUZ,-13.536,-71.939
N/A,0,0
MVD,-34.789,-56.264
ATI,-30.401,-56.508
CYR,-34.456,-57.771
N/A,-33.359,-56.499
N/A,-34.855,-55.094
N/A,0,0
MLZ,-32.338,-54.217
MVD,-34.838,-56.03
PDP,-34.914,-54.921
PDU,-32.365,-58.061
RVY,-30.974,-55.476
STY,-31.44,-57.991
TAW,-31.749,-55.926
N/A,0,0
N/A,0,0
AGV,9.553,-69.238
AAO,9.429,-64.471
N/A,4.052,-67.701
BLA,10.107,-64.689
BNS,8.619,-70.221
N/A,10.183,-67.557
BRM,10.043,-69.358
N/A,10.25,-67.649
N/A,0,0
CBL,8.122,-63.537
N/A,7.626,-66.165
N/A,0,0
N/A,0,0
N/A,9.649,-68.575
N/A,8.924,-67.417
CAJ,6.232,-62.854
N/A,10.176,-70.065
CUP,10.66,-63.262
CZE,11.415,-69.681
N/A,10.286,-66.816
CUM,10.45,-64.13
N/A,9.372,-66.923
N/A,0,0
N/A,6.715,-61.639
N/A,7.06,-69.497
N/A,7.211,-70.756
GUI,10.574,-62.313
N/A,0,0
GUQ,9.027,-69.755
N/A,10.462,-66.093
N/A,0,0
N/A,10.794,-63.981
LSP,11.781,-70.152
N/A,9.907,-67.379
N/A,0,0
N/A,0,0
LFR,8.239,-72.271
N/A,11.809,-66.179
MAR,10.558,-71.728
MRD,8.582,-71.161
PMV,10.912,-63.966
CCS,10.603,-66.991
N/A,0,0
MUN,9.749,-63.152
PYH,5.62,-67.606
PBL,10.48,-68.073
N/A,7.801,-72.203
PZO,8.288,-62.76
N/A,7.576,-70.174
N/A,0,0
SVZ,7.852,-72.435
N/A,7.803,-71.166
N/A,0,0
N/A,0,0
STD,7.565,-72.035
SFH,10.279,-68.755
SFD,7.883,-67.444
SOM,8.945,-64.151
STB,8.974,-71.943
TUV,9.089,-62.094
N/A,7.249,-61.529
N/A,0,0
N/A,0,0
N/A,0,0
VLN,10.158,-67.927
N/A,8.624,-71.673
VLV,9.341,-70.584
VDP,9.222,-65.993
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GEO,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KAR,5.865,-60.614
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,5.966,-58.27
N/A,0,0
LTM,3.373,-59.789
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
ANU,17.137,-61.792
N/A,0,0
N/A,0,0
BGI,13.074,-59.492
DCF,15.337,-61.392
DOM,15.547,-61.3
N/A,0,0
DSD,0,0
N/A,0,0
N/A,0,0
FDF,14.591,-61.003
SFG,18.1,-63.047
SBH,17.9,-62.85
N/A,15.869,-61.27
PTP,16.265,-61.532
N/A,0,0
N/A,0,0
GND,12.004,-61.786
STT,18.337,-64.973
STX,17.702,-64.798
BQN,18.495,-67.129
VQS,0,0
CPX,0,0
FAJ,18.309,-65.662
N/A,0,0
SIG,18.457,-66.098
MAZ,18.256,-67.148
NRR,18.245,-65.643
PSE,18.008,-66.563
SJU,18.439,-66.002
SKB,17.311,-62.719
N/A,17.206,-62.59
SLU,14.02,-60.993
UVF,13.733,-60.953
AUA,12.501,-70.015
BON,12.131,-68.268
CUR,12.189,-68.96
EUX,17.496,-62.979
SXM,18.041,-63.109
SAB,0,0
AXA,18.205,-63.055
MNI,33.587,-80.209
TAB,11.149,-60.832
POS,10.595,-61.337
POS,0,0
EIS,18.445,-64.543
VIJ,0,0
N/A,12.988,-61.262
CIW,12.699,-61.342
MQS,12.887,-61.18
UNI,0,0
SVD,13.144,-61.211
ALA,43.352,77.04
N/A,46.894,75.005
N/A,0,0
TSE,51.022,71.467
DMB,0,0
FRU,43.062,74.478
OSS,40.609,72.793
N/A,0,0
GUW,0,0
CIT,42.364,69.479
DZH,47.708,67.733
N/A,0,0
URA,51.152,51.546
PWQ,0,0
PLX,50.351,80.234
N/A,0,0
N/A,43.86,51.092
N/A,0,0
AKX,50.245,57.203
N/A,0,0
KTQ,53.206,63.551
BAK,40.468,50.047
N/A,0,0
ADH,34.804,-96.671
YKS,62.093,129.771
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,66.417,112.05
MJZ,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
EVN,40.148,44.397
TBS,41.669,44.955
N/A,0,0
N/A,0,0
SUI,42.858,41.128
N/A,0,0
BQS,50.422,127.41
N/A,0,0
N/A,0,0
KHV,48.528,135.188
N/A,0,0
N/A,64.735,177.741
PVS,64.38,-173.247
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GDX,59.91,150.717
N/A,0,0
N/A,0,0
N/A,67.5,171
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
PKC,53.166,158.453
N/A,0,0
N/A,0,0
N/A,53.515,142.888
UUS,46.889,142.717
VVO,43.399,132.151
HTA,52.026,113.305
N/A,0,0
BTK,56.371,101.699
IKT,52.267,104.395
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
UUD,51.807,107.438
KBP,50.345,30.895
DOK,48.073,37.74
DNK,48.357,35.102
SIP,45.039,33.983
N/A,0,0
N/A,49.359,26.934
KIV,0,0
KGO,0,0
IEV,50.402,30.452
N/A,0,0
LWO,49.813,23.956
N/A,48.26,25.982
ODS,46.427,30.678
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
LED,59.8,30.265
MMK,68.782,32.751
N/A,0,0
N/A,0,0
TLL,0,0
N/A,0,0
N/A,0,0
N/A,0,0
GME,52.527,31.017
VTB,55.167,30.133
KGD,54.89,20.592
MHP,53.864,27.539
MSQ,53.882,28.031
N/A,0,0
RIX,0,0
N/A,0,0
VNO,0,0
ABA,53.74,91.385
BAX,53.364,83.542
KEJ,55.27,86.107
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KJA,0,0
KYZ,0,0
N/A,0,0
N/A,0,0
OVB,0,0
OMS,54.967,73.31
NOZ,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KRR,45.035,39.172
N/A,0,0
MCX,42.817,47.652
MRV,44.225,43.082
STW,45.109,42.113
N/A,0,0
ROV,47.258,39.818
AER,43.446,39.947
ASF,46.283,48.006
VOG,48.782,44.345
CEK,55.303,61.507
MQF,53.393,58.76
N/A,66.59,66.61
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
N/A,0,0
KVX,0,0
N/A,0,0
N/A,0,0
NJC,60.95,76.467
PEE,57.917,56.026
SGC,61.25,73.5
N/A,0,0
SVX,56.741,60.804
TOX,37.132,-92.084
N/A,0,0
KRO,55.475,65.415
ASB,37.992,58.363
KRW,40.033,52.983
N/A,39.083,63.613
DYU,38.543,68.825
N/A,0,0
N/A,0,0
N/A,0,0
NCU,42.486,59.623
BHK,39.775,64.48
N/A,0,0
SKD,39.701,66.985
N/A,37.286,67.308
TAS,41.257,69.282
BZK,53.214,34.176
SVO,55.972,37.415
KLD,56.825,35.758
VOZ,51.814,39.23
VKO,55.591,37.261
UCT,0,0
N/A,0,0
N/A,0,0
VKT,0,0
SCW,61.648,50.846
KZN,55.608,49.277
REN,51.796,55.457
PEZ,28.954,-98.52
UFA,54.557,55.874
KBY,53.505,50.164
AMD,23.075,72.632
AKD,20.699,77.056
IXU,19.863,75.398
BOM,19.089,72.868
PAB,21.989,82.111
BHJ,23.288,69.67
IXG,15.859,74.618
BDQ,22.336,73.226
BHO,23.285,77.337
BHU,21.752,72.185
NMB,20.435,72.844
N/A,24.268,72.205
N/A,0,0
N/A,0,0
GOI,15.381,73.833
IDR,22.722,75.801
JLR,23.178,80.052
N/A,19.098,72.834
JGA,22.466,70.011
N/A,0,0
IXY,23.113,70.1
HJR,24.819,79.919
